day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
223,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
224,daily_sessions,Sesiones por dia,30,26.0,43.0,37.13333333333333,4.584331134857405,0.8369805245448861,35.42170816063904,38.84495850602762
224,daily_unique_patients,Pacientes unicos por dia,30,26.0,43.0,37.13333333333333,4.584331134857405,0.8369805245448861,35.42170816063904,38.84495850602762
224,daily_treatment_modules,Modulos tratamiento por dia,30,425.0,678.0,582.1,68.28608683452592,12.467276707675463,556.6044191328037,607.5955808671963
224,daily_extra_modules,Modulos extra por dia,30,0.0,31.0,8.466666666666667,9.835661131060661,1.7957378231529,4.7943828183189865,12.138950515014347
224,daily_avg_wait,Espera promedio diaria (mod),30,10.846153846153847,18.857142857142858,15.938295425386919,2.1990770163851923,0.4014946958551092,15.117238772363221,16.75935207841062
224,daily_max_wait,Espera maxima diaria (mod),30,21.0,38.0,33.06666666666667,4.660422752270985,0.850872889643043,31.32663160734665,34.80670172598669
224,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
224,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
224,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
225,daily_sessions,Sesiones por dia,30,29.0,45.0,38.46666666666667,4.066120181860508,0.7423685817106694,36.94852291706835,39.984810416264985
225,daily_unique_patients,Pacientes unicos por dia,30,29.0,45.0,38.46666666666667,4.066120181860508,0.7423685817106694,36.94852291706835,39.984810416264985
225,daily_treatment_modules,Modulos tratamiento por dia,30,455.0,703.0,604.6333333333333,62.68117648112128,11.443964763224137,581.2304253925399,628.0362412741267
225,daily_extra_modules,Modulos extra por dia,30,0.0,54.0,12.1,13.453239579090747,2.4562142629964363,7.077041832172288,17.12295816782771
