day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
98,daily_sessions,Sesiones por dia,30,19.0,42.0,28.733333333333334,5.747163218273104,1.0492836454373886,26.587548278413873,30.879118388252795
98,daily_unique_patients,Pacientes unicos por dia,30,14.0,35.0,26.266666666666666,4.697272380445055,0.8576006805052484,24.51287327503343,28.0204600582999
98,daily_treatment_modules,Modulos tratamiento por dia,30,240.0,513.0,411.23333333333335,71.44164888496275,13.043400879885965,384.55957853396654,437.90708813270015
98,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,daily_avg_wait,Espera promedio diaria (mod),30,2.4285714285714284,13.866666666666667,10.046077159262394,2.6725964672715854,0.4879471240777549,9.048225290523385,11.043929028001402
98,daily_max_wait,Espera maxima diaria (mod),30,5.0,31.0,21.366666666666667,4.72326109825604,0.8623455495004859,19.603170017938172,23.130163315395162
98,daily_peak_chairs,Peak sillas,30,14.0,15.0,14.966666666666667,0.18257418583505533,0.033333333333333326,14.8985,15.034833333333333
98,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
98,daily_peak_pharmacy,Peak farmacia,30,3.0,9.0,8.7,1.1492126240049811,0.20981655917907704,8.270925136478787,9.129074863521211
99,daily_sessions,Sesiones por dia,30,12.0,46.0,29.066666666666666,6.684688285272872,1.220451521244827,26.570843305720995,31.562490027612338
99,daily_unique_patients,Pacientes unicos por dia,30,12.0,35.0,27.133333333333333,5.029110659250649,0.9181857840870858,25.255643404875244,29.011023261791422
99,daily_treatment_modules,Modulos tratamiento por dia,30,196.0,575.0,429.53333333333336,78.64881932749654,14.359244155606047,400.168679035119,458.8979876315477
99,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,daily_avg_wait,Espera promedio diaria (mod),30,4.833333333333333,15.371428571428572,10.845232766784441,2.221045103596618,0.40550550149208875,10.01597401623312,11.674491517335763
99,daily_max_wait,Espera maxima diaria (mod),30,8.0,33.0,22.666666666666668,4.6485691779620595,0.8487087329643557,20.93105730775456,24.402276025578775
